page_type,시도,시군구,읍면동,리,지역표시명,source_html,confidence,is_valid,validation_note
region,전라남도,보성군,채동,,채동,C:\Users\user\Documents\GitHub\studynavi\전남과외\보성군과외\채동과외\index.html,high,true,정상
region,전라남도,순천시,,,순천시,C:\Users\user\Documents\GitHub\studynavi\전남과외\순천시과외\index.html,high,true,정상
region,전라남도,순천시,대룡동,,대룡동,C:\Users\user\Documents\GitHub\studynavi\전남과외\순천시과외\대룡동과외\index.html,high,true,정상
region,전라남도,순천시,덕월동,,덕월동,C:\Users\user\Documents\GitHub\studynavi\전남과외\순천시과외\덕월동과외\index.html,high,true,정상
region,전라남도,순천시,생목동,,생목동,C:\Users\user\Documents\GitHub\studynavi\전남과외\순천시과외\생목동과외\index.html,high,true,정상
region,전라남도,순천시,석현동,,석현동,C:\Users\user\Documents\GitHub\studynavi\전남과외\순천시과외\석현동과외\index.html,high,true,정상
region,전라남도,순천시,순천시수학,,순천시수학,C:\Users\user\Documents\GitHub\studynavi\전남과외\순천시과외\순천시수학과외\index.html,high,true,정상
region,전라남도,순천시,순천시영어,,순천시영어,C:\Users\user\Documents\GitHub\studynavi\전남과외\순천시과외\순천시영어과외\index.html,high,true,정상
region,전라남도,순천시,순천시용당동,,순천시용당동,C:\Users\user\Documents\GitHub\studynavi\전남과외\순천시과외\순천시용당동과외\index.html,high,true,정상
region,전라남도,순천시,연향동,,연향동,C:\Users\user\Documents\GitHub\studynavi\전남과외\순천시과외\연향동과외\index.html,high,true,정상
region,전라남도,순천시,왕지동,,왕지동,C:\Users\user\Documents\GitHub\studynavi\전남과외\순천시과외\왕지동과외\index.html,high,true,정상
region,전라남도,순천시,이읍원동,,이읍원동,C:\Users\user\Documents\GitHub\studynavi\전남과외\순천시과외\이읍원동과외\index.html,high,true,정상
region,전라남도,순천시,인제동,,인제동,C:\Users\user\Documents\GitHub\studynavi\전남과외\순천시과외\인제동과외\index.html,high,true,정상
region,전라남도,순천시,저전동,,저전동,C:\Users\user\Documents\GitHub\studynavi\전남과외\순천시과외\저전동과외\index.html,high,true,정상
region,전라남도,순천시,가곡동,,가곡동,C:\Users\user\Documents\GitHub\studynavi\전남과외\순천시과외\전남가곡동과외\index.html,high,true,정상
region,전라남도,순천시,매곡동,,매곡동,C:\Users\user\Documents\GitHub\studynavi\전남과외\순천시과외\전남매곡동과외\index.html,high,true,정상
region,전라남도,순천시,조례동,,조례동,C:\Users\user\Documents\GitHub\studynavi\전남과외\순천시과외\조례동과외\index.html,high,true,정상
region,전라남도,순천시,풍덕동,,풍덕동,C:\Users\user\Documents\GitHub\studynavi\전남과외\순천시과외\풍덕동과외\index.html,high,true,정상
region,전라남도,신안군,,,신안군,C:\Users\user\Documents\GitHub\studynavi\전남과외\신안군과외\index.html,high,true,정상
region,전라남도,신안군,신안군수학,,신안군수학,C:\Users\user\Documents\GitHub\studynavi\전남과외\신안군과외\신안군수학과외\index.html,high,true,정상
region,전라남도,신안군,신안군영어,,신안군영어,C:\Users\user\Documents\GitHub\studynavi\전남과외\신안군과외\신안군영어과외\index.html,high,true,정상
region,전라남도,신안군,증동,,증동,C:\Users\user\Documents\GitHub\studynavi\전남과외\신안군과외\증동과외\index.html,high,true,정상
region,전라남도,여수시,,,여수시,C:\Users\user\Documents\GitHub\studynavi\전남과외\여수시과외\index.html,high,true,정상
region,전라남도,여수시,공화동,,공화동,C:\Users\user\Documents\GitHub\studynavi\전남과외\여수시과외\공화동과외\index.html,high,true,정상
region,전라남도,여수시,관문동,,관문동,C:\Users\user\Documents\GitHub\studynavi\전남과외\여수시과외\관문동과외\index.html,high,true,정상
region,전라남도,여수시,국동,,국동,C:\Users\user\Documents\GitHub\studynavi\전남과외\여수시과외\국동과외\index.html,high,true,정상
region,전라남도,여수시,군자동,,군자동,C:\Users\user\Documents\GitHub\studynavi\전남과외\여수시과외\군자동과외\index.html,high,true,정상
region,전라남도,여수시,덕충동,,덕충동,C:\Users\user\Documents\GitHub\studynavi\전남과외\여수시과외\덕충동과외\index.html,high,true,정상
region,전라남도,여수시,문수동,,문수동,C:\Users\user\Documents\GitHub\studynavi\전남과외\여수시과외\문수동과외\index.html,high,true,정상
region,전라남도,여수시,봉강동,,봉강동,C:\Users\user\Documents\GitHub\studynavi\전남과외\여수시과외\봉강동과외\index.html,high,true,정상
region,전라남도,여수시,봉계동,,봉계동,C:\Users\user\Documents\GitHub\studynavi\전남과외\여수시과외\봉계동과외\index.html,high,true,정상
region,전라남도,여수시,선원동,,선원동,C:\Users\user\Documents\GitHub\studynavi\전남과외\여수시과외\선원동과외\index.html,high,true,정상
region,전라남도,여수시,안산동,,안산동,C:\Users\user\Documents\GitHub\studynavi\전남과외\여수시과외\안산동과외\index.html,high,true,정상
region,전라남도,여수시,여서동,,여서동,C:\Users\user\Documents\GitHub\studynavi\전남과외\여수시과외\여서동과외\index.html,high,true,정상
region,전라남도,여수시,여수시수학,,여수시수학,C:\Users\user\Documents\GitHub\studynavi\전남과외\여수시과외\여수시수학과외\index.html,high,true,정상
region,전라남도,여수시,여수시영어,,여수시영어,C:\Users\user\Documents\GitHub\studynavi\전남과외\여수시과외\여수시영어과외\index.html,high,true,정상
region,전라남도,여수시,웅천동,,웅천동,C:\Users\user\Documents\GitHub\studynavi\전남과외\여수시과외\웅천동과외\index.html,high,true,정상
region,전라남도,여수시,미평동,,미평동,C:\Users\user\Documents\GitHub\studynavi\전남과외\여수시과외\전남미평동과외\index.html,high,true,정상
region,전라남도,여수시,수정동,,수정동,C:\Users\user\Documents\GitHub\studynavi\전남과외\여수시과외\전남수정동과외\index.html,high,true,정상
region,전라남도,여수시,화동,,화동,C:\Users\user\Documents\GitHub\studynavi\전남과외\여수시과외\전남화동과외\index.html,high,true,정상
region,전라남도,여수시,화장동,,화장동,C:\Users\user\Documents\GitHub\studynavi\전남과외\여수시과외\화장동과외\index.html,high,true,정상
region,전라남도,영암군,,,영암군,C:\Users\user\Documents\GitHub\studynavi\전남과외\영암군과외\index.html,high,true,정상
region,전라남도,영암군,영암군수학,,영암군수학,C:\Users\user\Documents\GitHub\studynavi\전남과외\영암군과외\영암군수학과외\index.html,high,true,정상
region,전라남도,영암군,영암군영어,,영암군영어,C:\Users\user\Documents\GitHub\studynavi\전남과외\영암군과외\영암군영어과외\index.html,high,true,정상
region,전라남도,영암군,황금동,,황금동,C:\Users\user\Documents\GitHub\studynavi\전남과외\영암군과외\전남황금동과외\index.html,high,true,정상
region,전라남도,완도군,,,완도군,C:\Users\user\Documents\GitHub\studynavi\전남과외\완도군과외\index.html,high,true,정상
region,전라남도,완도군,완도군수학,,완도군수학,C:\Users\user\Documents\GitHub\studynavi\전남과외\완도군과외\완도군수학과외\index.html,high,true,정상
region,전라남도,완도군,완도군영어,,완도군영어,C:\Users\user\Documents\GitHub\studynavi\전남과외\완도군과외\완도군영어과외\index.html,high,true,정상
region,전라남도,완도군,원동,,원동,C:\Users\user\Documents\GitHub\studynavi\전남과외\완도군과외\전남원동과외\index.html,high,true,정상
region,전라남도,장성군,,,장성군,C:\Users\user\Documents\GitHub\studynavi\전남과외\장성군과외\index.html,high,true,정상
region,전라남도,장성군,장성군수학,,장성군수학,C:\Users\user\Documents\GitHub\studynavi\전남과외\장성군과외\장성군수학과외\index.html,high,true,정상
region,전라남도,장성군,장성군영어,,장성군영어,C:\Users\user\Documents\GitHub\studynavi\전남과외\장성군과외\장성군영어과외\index.html,high,true,정상
region,전라남도,장성군,홍길동,,홍길동,C:\Users\user\Documents\GitHub\studynavi\전남과외\장성군과외\홍길동과외\index.html,high,true,정상
region,전라남도,전남고등,,,전남고등,C:\Users\user\Documents\GitHub\studynavi\전남과외\전남고등과외\index.html,high,true,정상
region,전라남도,전남수학,,,전남수학,C:\Users\user\Documents\GitHub\studynavi\전남과외\전남수학과외\index.html,high,true,정상
region,전라남도,전남수학,전남고등수학,,전남고등수학,C:\Users\user\Documents\GitHub\studynavi\전남과외\전남수학과외\전남고등수학과외\index.html,high,true,정상
region,전라남도,전남수학,전남중등수학,,전남중등수학,C:\Users\user\Documents\GitHub\studynavi\전남과외\전남수학과외\전남중등수학과외\index.html,high,true,정상
region,전라남도,전남수학,전남초등수학,,전남초등수학,C:\Users\user\Documents\GitHub\studynavi\전남과외\전남수학과외\전남초등수학과외\index.html,high,true,정상
region,전라남도,전남영어,,,전남영어,C:\Users\user\Documents\GitHub\studynavi\전남과외\전남영어과외\index.html,high,true,정상
region,전라남도,전남영어,전남고등영어,,전남고등영어,C:\Users\user\Documents\GitHub\studynavi\전남과외\전남영어과외\전남고등영어과외\index.html,high,true,정상
region,전라남도,전남영어,전남중등영어,,전남중등영어,C:\Users\user\Documents\GitHub\studynavi\전남과외\전남영어과외\전남중등영어과외\index.html,high,true,정상
region,전라남도,전남영어,전남초등영어,,전남초등영어,C:\Users\user\Documents\GitHub\studynavi\전남과외\전남영어과외\전남초등영어과외\index.html,high,true,정상
region,전라남도,전남중등,,,전남중등,C:\Users\user\Documents\GitHub\studynavi\전남과외\전남중등과외\index.html,high,true,정상
region,전라남도,전남초등,,,전남초등,C:\Users\user\Documents\GitHub\studynavi\전남과외\전남초등과외\index.html,high,true,정상
region,전라남도,진도군,,,진도군,C:\Users\user\Documents\GitHub\studynavi\전남과외\진도군과외\index.html,high,true,정상
region,전라남도,진도군,진도군교동,,진도군교동,C:\Users\user\Documents\GitHub\studynavi\전남과외\진도군과외\진도군교동과외\index.html,high,true,정상
region,전라남도,진도군,진도군수학,,진도군수학,C:\Users\user\Documents\GitHub\studynavi\전남과외\진도군과외\진도군수학과외\index.html,high,true,정상
region,전라남도,진도군,진도군영어,,진도군영어,C:\Users\user\Documents\GitHub\studynavi\전남과외\진도군과외\진도군영어과외\index.html,high,true,정상
region,전라남도,해남군,,,해남군,C:\Users\user\Documents\GitHub\studynavi\전남과외\해남군과외\index.html,high,true,정상
region,전라남도,해남군,탑동,,탑동,C:\Users\user\Documents\GitHub\studynavi\전남과외\해남군과외\전남탑동과외\index.html,high,true,정상
region,전라남도,해남군,해남군수학,,해남군수학,C:\Users\user\Documents\GitHub\studynavi\전남과외\해남군과외\해남군수학과외\index.html,high,true,정상
region,전라남도,해남군,해남군영어,,해남군영어,C:\Users\user\Documents\GitHub\studynavi\전남과외\해남군과외\해남군영어과외\index.html,high,true,정상
region,전라남도,화순군,,,화순군,C:\Users\user\Documents\GitHub\studynavi\전남과외\화순군과외\index.html,high,true,정상
