page_type,시도,시군구,읍면동,리,학교명,학교급,대상,source_html,confidence,is_valid,validation_note
school,경기도,고양시,성사동,,성사중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\성사동과외\성사중과외\index.html,high,true,정상
school,경기도,고양시,식사동,,고양국제고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\식사동과외\고양국제고과외\index.html,high,true,정상
school,경기도,고양시,식사동,,일산양일중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\식사동과외\일산양일중과외\index.html,high,true,정상
school,경기도,고양시,식사동,,저현고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\식사동과외\저현고과외\index.html,high,true,정상
school,경기도,고양시,정발산동,,저동고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\정발산동과외\저동고과외\index.html,high,true,정상
school,경기도,고양시,정발산동,,저동중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\정발산동과외\저동중과외\index.html,high,true,정상
school,경기도,고양시,주교동,,원당중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\주교동과외\원당중과외\index.html,high,true,정상
school,경기도,고양시,주엽동,,경기영상과학고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\주엽동과외\경기영상과학고과외\index.html,high,true,정상
school,경기도,고양시,주엽동,,발산중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\주엽동과외\발산중과외\index.html,high,true,정상
school,경기도,고양시,주엽동,,오마중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\주엽동과외\오마중과외\index.html,high,true,정상
school,경기도,고양시,주엽동,,한수중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\주엽동과외\한수중과외\index.html,high,true,정상
school,경기도,고양시,지축동,,지축중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\지축동과외\지축중과외\index.html,high,true,정상
school,경기도,고양시,탄현동,,일산동고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\탄현동과외\일산동고과외\index.html,high,true,정상
school,경기도,고양시,탄현동,,일산동중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\탄현동과외\일산동중과외\index.html,high,true,정상
school,경기도,고양시,탄현동,,호곡중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\탄현동과외\호곡중과외\index.html,high,true,정상
school,경기도,고양시,토당동,,능곡고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\토당동과외\능곡고과외\index.html,high,true,정상
school,경기도,고양시,토당동,,능곡중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\토당동과외\능곡중과외\index.html,high,true,정상
school,경기도,고양시,풍동,,세원고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\풍동과외\세원고과외\index.html,high,true,정상
school,경기도,고양시,풍동,,풍동고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\풍동과외\풍동고과외\index.html,high,true,정상
school,경기도,고양시,풍동,,풍동중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\풍동과외\풍동중과외\index.html,high,true,정상
school,경기도,고양시,풍동,,풍산중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\풍동과외\풍산중과외\index.html,high,true,정상
school,경기도,고양시,행신동,,가람중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\행신동과외\가람중과외\index.html,high,true,정상
school,경기도,고양시,행신동,,무원고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\행신동과외\무원고과외\index.html,high,true,정상
school,경기도,고양시,행신동,,무원중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\행신동과외\무원중과외\index.html,high,true,정상
school,경기도,고양시,행신동,,백양고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\행신동과외\백양고과외\index.html,high,true,정상
school,경기도,고양시,행신동,,서정고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\행신동과외\서정고과외\index.html,high,true,정상
school,경기도,고양시,행신동,,서정중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\행신동과외\서정중과외\index.html,high,true,정상
school,경기도,고양시,행신동,,신능중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\행신동과외\신능중과외\index.html,high,true,정상
school,경기도,고양시,행신동,,행신고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\행신동과외\행신고과외\index.html,high,true,정상
school,경기도,고양시,행신동,,행신중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\행신동과외\행신중과외\index.html,high,true,정상
school,경기도,고양시,향동동,,향동고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\향동동과외\향동고과외\index.html,high,true,정상
school,경기도,고양시,향동동,,향동중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\향동동과외\향동중과외\index.html,high,true,정상
school,경기도,고양시,화전동,,덕양중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\화전동과외\덕양중과외\index.html,high,true,정상
school,경기도,과천시,갈현동,,과천율목중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\과천시과외\경기갈현동과외\과천율목중과외\index.html,high,true,정상
school,경기도,과천시,갈현동,,과천중앙고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\과천시과외\경기갈현동과외\과천중앙고과외\index.html,high,true,정상
school,경기도,과천시,중앙동,,과천여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\과천시과외\경기중앙동과외\과천여자고과외\index.html,high,true,정상
school,경기도,과천시,중앙동,,과천외국어고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\과천시과외\경기중앙동과외\과천외국어고과외\index.html,high,true,정상
school,경기도,과천시,중앙동,,과천중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\과천시과외\경기중앙동과외\과천중과외\index.html,high,true,정상
school,경기도,과천시,별양동,,과천고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\과천시과외\별양동과외\과천고과외\index.html,high,true,정상
school,경기도,과천시,별양동,,과천문원중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\과천시과외\별양동과외\과천문원중과외\index.html,high,true,정상
school,경기도,광명시,광명동,,경기항공고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\광명시과외\광명동과외\경기항공고과외\index.html,high,true,정상
school,경기도,광명시,광명동,,광남중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\광명시과외\광명동과외\광남중과외\index.html,high,true,정상
school,경기도,광명시,광명동,,광문고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\광명시과외\광명동과외\광문고과외\index.html,high,true,정상
school,경기도,광명시,광명동,,광문중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\광명시과외\광명동과외\광문중과외\index.html,high,true,정상
school,경기도,광명시,광명동,,명문고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\광명시과외\광명동과외\명문고과외\index.html,high,true,정상
school,경기도,광명시,소하동,,광휘고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\광명시과외\소하동과외\광휘고과외\index.html,high,true,정상
school,경기도,광명시,소하동,,소하고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\광명시과외\소하동과외\소하고과외\index.html,high,true,정상
school,경기도,광명시,소하동,,소하중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\광명시과외\소하동과외\소하중과외\index.html,high,true,정상
school,경기도,광명시,소하동,,안서중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\광명시과외\소하동과외\안서중과외\index.html,high,true,정상
school,경기도,광명시,소하동,,운산고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\광명시과외\소하동과외\운산고과외\index.html,high,true,정상
school,경기도,광명시,소하동,,충현고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\광명시과외\소하동과외\충현고과외\index.html,high,true,정상
school,경기도,광명시,소하동,,충현중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\광명시과외\소하동과외\충현중과외\index.html,high,true,정상
school,경기도,광명시,일직동,,빛가온중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\광명시과외\일직동과외\빛가온중과외\index.html,high,true,정상
school,경기도,광명시,철산동,,광명고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\광명시과외\철산동과외\광명고과외\index.html,high,true,정상
school,경기도,광명시,철산동,,광명북고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\경기과외\광명시과외\철산동과외\광명북고과외\index.html,high,true,정상
